transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost
T002874,S12,2025-03-09 00:00:00,Grocery,1,FreshFarm,South,,$13.77,129,3.26,83.27
T001069,S04,2025-01-12 00:00:00,Beauty,2,GlowWorks,East,20.11,48.16,109,5.06,124.82
T002323,S26,2025-03-30 00:00:00,Sports,1,ActivePro,West,52.25,98.86,34,2.55,59.58
T000162,S27,2025-05-19 00:00:00,Sports,1,ActivePro,West,56.27 CAD,105.01,30,3.34,77.79
T002909,S20,06/19/2025,Apparel,5,StyleHub,South,34.43,77.78,84,3.12,88.49
T002345,S17,2025-02-14 00:00:00,Home,2,BudgetSource,North,41.02,77.9,155,5.47,135.41
T000696,S28,2025-01-22 00:00:00,Electronics,2,NorthStar,West,232.12,292.08,19,4.07,130.08
T002343,S26,2025-04-02 00:00:00,Home,2,BudgetSource,West,48.5,89.98,41,6.41,171.78
T002287,S13,2025-04-04 00:00:00,Home,2,BudgetSource,East,48.45 CAD,91.45,152,5.47,138.7
T002829,S17,2025-01-11 00:00:00,Beauty,1,GlowWorks,North,17.76,37.12,138,4.95,114.84
T000289,S16,2025-05-27 00:00:00,Electronics,2,NorthStar,South,237.93,319.57,45,6.69,159.0
T001728,S27,01/01/2025,GROCERIES,2,FreshFarm,West,8.05,12.82,7,5.82,145.06 CAD
T001707,S30,2025-05-20 00:00:00,Apparel,7,StyleHub,West,38.6,80.73,17,4.06,117.77
T001961,S30,2025-04-18 00:00:00,Grocery,5,Fresh Farm,West,7.25,11.16 CAD,30,3.35,115.71
T001654,S27,2025-03-21 00:00:00,Electronics,2,NorthStar,West,243.6,312.83,24,3.44,100.03
T000538,S02,2025-06-16 00:00:00,Electronics,3,NorthStar,South,266.03,$365.45,47,3.98,115.77
T002701,S16,2025-03-29 00:00:00,grocery,1,FreshFarm,South,7.65, 11.11 ,86,5.72,121.74
T002860, S19 ,04/30/2025,Grocery,1,FreshFarm,South,8.31,13.57,114,3.06,67.05
T001090,S21,2025-02-17 00:00:00,Home,2,BudgetSource,North,47.94,88.44,71,5.31, 113.52 
T001565,S27,01/12/2025,Apparel,3,StyleHub,West,29.42,62.21,35,3.74,115.2
T002001,S27,2025-01-30 00:00:00,Beauty,2,GlowWorks,West,13.74,30.77,49,4.15,153.09
T001305,S02,2025-01-25 00:00:00,Apparel,7,StyleHub,South,28.16 CAD,58.31,96,5.04,136.4
T000143,Store-30,2025-05-16 00:00:00,Sports,2,ActivePro,West,50.46,99.55,51,4.4,$136.11
T000233,S21,2025-06-19 00:00:00,Apparel,1,StyleHub,North,24.11,48.33,34,3.44,81.61
T002588, S16 ,2025-03-17 00:00:00,Home Goods,1,BudgetSource,South,44.23,$83.42,23,5.51,94.79
T000714,S30,2025-05-19 00:00:00,Home,1,BudgetSource,West,50.87,94.9,3,5.24,147.92
T000478,S15,2025-06-18 00:00:00,Apparel,4,StyleHub,East,24.37,53.41,60,4.53,93.81
T001884,22,05/20/2025,APPAREL,1,StyleHub,South,27.83,54.36,112,5.91,155.81
T000700,S24,2025-02-11 00:00:00,sports,2,ActivePro,West,58.01,110.52,30,4.34,131.57
T000673,S08,2025-03-28 00:00:00,Electronics,5,NorthStar,South,267.49,359.51,52,3.57,$79.39
T000408,S10,2025-06-18 00:00:00,Apparel,2,StyleHub,South,31.1,68.87,122,4.56,102.69
T002522,S03,2025-06-04 00:00:00,Electronics,2,North-Star,North,287.49,389.14,117,3.98,118.48
T002472,S12,2025-02-01 00:00:00,Beauty,2,GlowWorks,South,17.52,41.64,15,4.23,115.73
T002950,S29,2025-02-03 00:00:00,Electronics,3,NorthStar,West,214.28,303.9,38,5.99,151.28
T001409,S13,2025-03-10 00:00:00,Grocery,8,FreshFarm,East,8.32,12.68,64,5.26,108.26
T002603,S10,2025-03-30 00:00:00,Beauty,2,GlowWorks,South,18.11,46.76,102,4.42,115.74
T001804,Store-02,2025-04-14 00:00:00,sports,1,ActivePro,South,50.21,115.91,62,3.85,112.19
T000030,S07,2025-04-07 00:00:00,Sports,2,ActivePro,North,50.37,96.12,82,4.28,120.75
T002208,S15,2025-03-10 00:00:00,apparel,2,StyleHub,East, 28.29 ,57.5,75,5.98,142.01
T000429,S09,2025-03-31 00:00:00,Electronics,1,NorthStar,East,267.42,346.94,83,6.17,128.45
T002380,S06,2025-04-08 00:00:00,Apparel,1,stylehub,East,27.9,59.65,149,5.15,140.27
T000135,S10,07-Mar-2025,Beauty,2,GlowWorks,South,18.73, 42.31 ,106,5.31,138.92
T001456,S23,2025-05-11 00:00:00,Apparel,1,StyleHub,South,unknown,56.44,23,4.66,119.05
T000892,S07,2025-01-08 00:00:00,Electronics,2,NorthStar,North,210.54,292.34 CAD,87,4.04,89.95
T000744,S26,2025-01-25 00:00:00,Home,3,BudgetSource,West,52.0,91.28,42,5.35, 183.89 
T000924,S18,,Grocery,2,FreshFarm,West,8.05,12.68,5,5.96,$146.21
T002674,S16,2025-05-09 00:00:00,Electronics,4,NorthStar,South,267.35 CAD,382.63,69,4.05,111.06
T001566,17,2025-05-27 00:00:00,Sports,1,ActivePro,North,54.86,106.69,66,3.92,88.97
T002203,S26,02/21/2025,Electronics,1,NorthStar,West,237.67,309.48,37,4.81,155.83 CAD
T002721,S19,2025-03-10 00:00:00,Home,3,BudgetSource,South,32.39,61.82,68,4.67,119.74
T001149,S10,2025-03-30 00:00:00,Electronics,4,NorthStar,South,227.03,321.72,82,5.15,122.25
T002906,S04,2025-06-14 00:00:00,Home,1,BudgetSource,East,40.65 CAD,74.91,121,4.26,89.67
T000897,S25,2025-03-15 00:00:00,Home,1,BudgetSource,West,$32.50,60.5,38,4.67,131.47
T000996,Store-30,2025-06-28 00:00:00,Apparel,1,StyleHub,West,27.66,56.1,1,3.93,118.78
T001124,S17,,Grocery,2,FreshFarm,North,8.03,12.9,85,3.65,80.4
T000963,S16,04/16/2025,Electronics,2,NorthStar,South,257.67,330.17,134,4.83,127.97
T001295,S19,2025-04-09 00:00:00,Cosmetics,5,GlowWorks,South, 21.44 ,47.83 CAD,113,3.87,96.01
T001752,S19,2025-03-28 00:00:00,Grocery,3,FreshFarm,South,8.24,11.62,108,5.85,142.51
T002429,S17,2025-03-12 00:00:00,Grocery,2,FreshFarm,North,,12.57,54,3.96,96.96
T001525,S12,2025-04-02 00:00:00,Sports,2,ActivePro,South,51.65,94.37,99,4.06,101.88
T002244,S01,2025-01-14 00:00:00,Home,9,BudgetSource,East,47.84,81.25,42,3.89,99.65
T000515,S23,2025-04-20 00:00:00,Grocery,2,FreshFarm,South,8.99, 14.68 ,81,5.86,149.65
T002708,S08,2025-01-13 00:00:00,Electronics,7,NorthStar,South,235.95,315.46,105,7.44,200.23
T000785,S29,2025-04-26 00:00:00,Apparel,1,StyleHub,West,$31.82,65.59,39,5.53,$165.38
T001035,S05,2025-03-12 00:00:00,Sports,,ActivePro,East,49.14,99.42,15,4.41,113.78
T000031,S16,04/28/2025,Apparel,5,StyleHub,South,29.93 CAD,59.86,142,4.21,90.1
T002616,S06,2025-06-21 00:00:00,Apparel,2,StyleHub,East,28.56,62.57 CAD,129,4.93,136.71
T002659,S27,2025-02-24 00:00:00,Electronics,2,NorthStar,West,271.0,387.72,0,4.74, 150.43 
T000973,S05,2025-05-06 00:00:00,Beauty,3,GlowWorks,East,17.03,39.63,70,3.99,81.78
T002222,Store-03,2025-06-14 00:00:00,Grocery,1,FreshFarm,North,7.14,11.7,107,4.1,86.84
T002904,S30,2025-03-20 00:00:00,Grocery,1,FreshFarm,West,8.89,14.84,61,6.42,184.72
T000596,S19,2025-02-06 00:00:00,Beauty,5,GlowWorks,South,20.32,40.96,96,5.86,161.32
T001377,S22,2025-04-02 00:00:00,Apparel,2,StyleHub,South,25.10,53.59,85,3.34,81.03
T002717,S07,2025-05-20 00:00:00,Sports,2,ActivePro,North,60.0,106.96,130,3.85,67.87
T000938,S01,2025-04-21 00:00:00,Home,1,BudgetSource,East,47.35,83.47,113,4.34,133.68
T002051,S30,2025-02-27 00:00:00,Home,1,BudgetSource,West,55.02,102.01,1,4.57,136.73
T000759,S23,2025-01-10 00:00:00,Sports,5,ActivePro,South,50.94,$100.01,20,2.39,54.3
T002719,S07,2025-03-01 00:00:00,Beauty,2,GlowWorks,North,21.63,47.75,157,5.36,$99.18
T000399,Store-17,2025-01-11 00:00:00,Electronics,4,NorthStar,North,211.45,298.91,61,5.01,128.01 CAD
T001656,17,2025-04-17 00:00:00,Home,N/A,BudgetSource,North,48.99,86.68,119,5.35,$142.77
T001372,S08,2025-05-11 00:00:00,Apparel,3,StyleHub,South,31.05,$65.92,13,3.69,$97.18
T000798,S11,15-May-2025,Home,1,BudgetSource,South,50.4,93.16,86,4.49,109.46
T001117,S03,2025-03-22 00:00:00,apparel,3,stylehub,North,27.82 CAD,56.94,56,4.27,102.88
T000511,S26,2025-01-15 00:00:00,Home,5,BudgetSource,West,36.41,59.94,64,4.34,135.33
T002765,S12,2025-01-28 00:00:00,sports,6,ActivePro,South,58.29,117.91,89,3.9,97.79
T001340,S14,2025-04-28 00:00:00,Grocery,3,FreshFarm,West,8.28,12.3,51,3.42,133.2
T001826,S04,2025-05-06 00:00:00,Apparel,3,StyleHub,East,33.98,77.1,-17,5.14,116.65
T000041,S29,2025-01-30 00:00:00,home,1,budgetsource,West,,80.22,31,5.15,147.52
T002492,S20,2025-06-18 00:00:00,Electronics,1,North-Star,South,301.16,392.93,112,6.37,210.24
T002795,S21,2025-06-13 00:00:00,Apparel,1,StyleHub,North,30.64,69.94,135,5.33,128.86 CAD
T000039,S10,2025-06-16 00:00:00,Sports,3,activepro,South,61.49,109.32,46,4.85,127.47
T001798,S09,2025-06-15 00:00:00,Apparel,2,StyleHub,East,26.53,55.66,76,3.71,97.14
T001333,S14,2025-01-29 00:00:00,Apparel,1,STYLEHUB,West,32.48,67.81,6,3.0,89.2
T002236,S26,2025-01-24 00:00:00,Electronics,6,NorthStar,West,242.58,362.49,29,5.28,170.14 CAD
T002668,S24,2025-03-23 00:00:00,Home,1,BudgetSource,West,45.92,81.85,13,5.11,167.83
T002342,S04,2025-05-19 00:00:00,Electronics,6,NorthStar,East,281.4,387.86,11,-6.86,71.06
T000769,S15,2025-01-30 00:00:00,Electronics,1,NorthStar,East,257.03,328.45,100,4.8,80.4
T000566,S20,2025-02-07 00:00:00,Grocery,3,FreshFarm,South,8.88,12.99,49,3.66,83.42
T002455,S30,2025-04-12 00:00:00,Apparel,2,StyleHub,West,32.53,63.95,62,3.9,114.12
T002291,S05,2025-03-08 00:00:00,Home,1,budgetsource,East,49.19,92.57,21,6.07,182.49
T000402,Store-25,2025-05-16 00:00:00,Electronics,4,NorthStar,West,nan,328.2,7,3.36,99.52
T001951,S28,2025-02-14 00:00:00,Beauty,5,GlowWorks,West,16.8,40.28,18,3.56,106.8
T000489,S04,2025-06-22 00:00:00,Sports,4,Active Pro,East,$61.31,119.65,118,3.73,87.02
T002189,26,2025-03-21 00:00:00,Electronics,1,NorthStar,West,265.56,336.46 CAD,23,4.48,128.3
T000094,29,2025-05-11 00:00:00,Grocery,2,FreshFarm,West,8.12,12.26,62,3.86,135.98
T000941,S01,2025-05-24 00:00:00,Sports,5,ActivePro,East,$51.55,104.62,11,5.07,128.76
T001949,S23,2025-03-30 00:00:00,Apparel,2,StyleHub,South,29.68,66.06,72,3.95,104.32
T001810,S20,2025-01-27 00:00:00,Electronics,5,NorthStar,South,220.91,312.94,148,4.66,104.82
T001450,S17,2025-05-15 00:00:00,Home,4,BudgetSource,North,40.27,71.59,unknown,5.05, 98.02 
T001964,S18,2025-06-21 00:00:00,Beauty,2,GlowWorks,West,19.43,41.78,17,4.39,127.27
T001177,S03,2025-04-16 00:00:00,Grocery,2,FreshFarm,North,7.02,10.27,41,4.24,99.81
T002232,S14,2025-06-05 00:00:00,Electronics,2,NorthStar,West,,399.98,21,4.52,136.39
T000708,S12,2025-04-10 00:00:00,Electronics,1,NorthStar,South,287.17,405.53,122,-4.45,101.58
T000185,S03,2025-02-26 00:00:00,Home,2,BudgetSource,North,45.92,88.21,124,6.34,107.65
T002309,01,2025-02-23 00:00:00,Beauty,2,GlowWorks,East,18.72,43.42,40,4.8,130.0
T000209,S24,2025-05-10 00:00:00,Grocery,1,FreshFarm,West,,10.39,60,4.27,150.73
T002113,S18,05-Jun-2025,Electronics,3,NorthStar,West,297.9,387.05 CAD,20,4.51,113.35
T002942,S03,2025-02-23 00:00:00,Apparel,-3,StyleHub,North,28.78,56.21,12,4.26,116.45
T002706,S22,2025-06-29 00:00:00,Electronics,5,NorthStar,South,281.04,348.77,157,4.14,103.06
T000691,S12,2025-04-22 00:00:00,Home,2,BudgetSource,South,50.97,95.28,80,4.04,94.63
T000187,S01,2025-01-29 00:00:00,Electronics,two,NorthStar,East,167.92, 218.64 ,88,5.21,142.76
T000384,S17,2025-02-28 00:00:00,Electronics,1,NorthStar,North,265.41,376.43,59,3.95,107.5
T002433,S27,2025-05-07 00:00:00,Apparel,2,StyleHub,West,28.85,56.37,0,5.7,154.62
T000517,S09,14-May-2025,Apparel,two,StyleHub,East,27.84,47.24,86,4.21,110.42
T001332,S04,2025-05-02 00:00:00,Sports,2,ActivePro,East,48.96,95.03,111,5.3,134.84
T001436,S28,2025-02-23 00:00:00,Home,6,BudgetSource,West,41.29,73.25,8,6.09,193.97
T000272,S25,2025-04-09 00:00:00,Apparel,1,StyleHub,West,30.95,64.65 CAD,63,5.33,141.84
T000859,S26,2025-04-22 00:00:00,Electronics,2,NorthStar,West,264.36,346.05,17,6.5,153.08
T001056,S18,2025-04-27 00:00:00,Home,2,BudgetSource,West,45.96,85.84,51,5.03,$151.57
T001031,S11,2025-03-10 00:00:00,Home,1,BudgetSource,South,40.93,76.79,137,5.77,149.78
T002062,12,2025-04-17 00:00:00,Electronics,-1,NorthStar,South,251.72,303.06 CAD,137,5.1,139.68
T001781,S10,2025-01-16 00:00:00,Sports,7,ActivePro,South,56.25,$110.41,22,3.99,$96.30
T001538,S26,2025-01-09 00:00:00,Apparel,1,StyleHub,West,31.2,68.84,0,-5.61,125.48
T000084,S18,2025-01-24 00:00:00,Home,2,BudgetSource,West,46.18,84.27,2,5.19,148.17
T000525,S18,2025-02-06 00:00:00,Apparel,3,Style Hub,West,26.23,52.81,17,4.89,126.93 CAD
T002561,S25,06/28/2025,Beauty,1,GlowWorks,West,20.10,49.71,7,6.01,203.4
T002141,S04,2025-03-27 00:00:00,Beauty,2,GlowWorks,East,15.0,34.07,148,3.8,87.94 CAD
T000008,S10,2025-05-03 00:00:00,Grocery,3,FreshFarm,South,$7.83,12.25,95,4.36,106.06
T002947,S23,2025-04-21 00:00:00,Grocery,1,FreshFarm,South,8.03,12.15,90,5.01,111.78
T000927,S16,2025-01-09 00:00:00,Electronics,unknown,NorthStar,South,215.05,251.17,-16,3.67,86.16
T000388,Store-22,2025-06-07 00:00:00,Electronics,5,NorthStar,South,285.08,$375.27,91,3.94,94.85
T002722,S28,2025-06-22 00:00:00,Sports,2,ActivePro,West,51.41,100.34,50,5.93,187.96
T000534,S29,2025-06-19 00:00:00,Apparel,3,StyleHub,West,27.44,56.16,59,3.78,110.85
T002229,S04,2025-04-12 00:00:00,Apparel,10,StyleHub,East,29.54,56.72,91,6.03,135.31
T002246,S01,2025-02-10 00:00:00,Electronics,1,NorthStar,East,205.43,274.88,121,5.16,159.83
T000950,S13,2025-04-07 00:00:00,Beauty,1,GlowWorks,East,20.72,45.59,47,4.09,$98.68
T001346,S13,2025-04-16 00:00:00,Beauty,4,GlowWorks,East,19.13,46.84,96,3.77,94.38
T000712,S10,2025-02-12 00:00:00,Grocery,6,FreshFarm,South,6.4,9.71 CAD,54,4.96,127.23
T000943,S24,2025-03-24 00:00:00,HOME,7,BudgetSource,West,49.37,85.45,29,3.92,141.32
T000751,S01,2025-03-02 00:00:00,Grocery,2,FreshFarm,East,8.38,13.56,92,5.3,121.28
T002085,S09,2025-02-27 00:00:00,Home,2,BudgetSource,East,39.91,75.95,23,4.87,116.96
T002238,S02,2025-01-07 00:00:00,APPAREL,2,StyleHub,South,24.03,48.69,51,5.87,138.76
T000999,S15,2025-01-27 00:00:00,Grocery,3,FreshFarm,East,8.89,$13.95,53,3.85,$109.90
T002855,S25,2025-02-05 00:00:00,Electronics,2,northstar,West,195.91,278.59,43,4.11,125.28
T001073,S11,2025-05-07 00:00:00,Beauty,4,GlowWorks,South,19.05,40.38,70,5.34,134.19
T002340,S17,2025-05-21 00:00:00,Home,5,BudgetSource,North,43.4,77.2,65,4.1,73.71
T002666, S11 ,2025-05-10 00:00:00,Apparel,3,StyleHub,South,29.1,61.91,110,-5.49,66.11
T001714,S27,2025-03-06 00:00:00,Home,1,BudgetSource,West,53.1,105.73,49,5.27,145.92
T002952,S09,12-Jun-2025,BEAUTY,6,GlowWorks,East,19.72,43.07,13,5.74,142.13
T002757,S26,2025-02-16 00:00:00,Electronics,2,NorthStar,West,234.41,266.23,52,6.3,203.77
T000306,S20,04/14/2025,Grocery,5,FreshFarm,South,7.15,10.88,unknown,5.15,145.31
T002584,S21,2025-01-20 00:00:00,Beauty,4,GlowWorks,North,18.05,39.52,27,4.32,70.65
T002327,S17,2025-02-01 00:00:00,Electronics,3,NorthStar,North,$196.22,212.75,135,5.53,127.03
T001396, store_11 ,2025-04-22 00:00:00,Home,2,BudgetSource,South,38.33,68.12,nan,5.64,146.33
T002253,S27,2025-05-19 00:00:00,Sports,1,ActivePro,West,56.48,117.73,31,3.68,98.26 CAD
T001860,S27,2025-03-04 00:00:00,Electronics,2,NorthStar,West,254.71,323.23,19,5.23,173.36
T000226,S25,2025-05-02 00:00:00,electronics,1,NorthStar,West,235.03,287.51,5,4.64,166.04
T001888,S16,2025-03-06 00:00:00,Grocery,3,FreshFarm,South,8.11,12.41,73,3.29,84.31
T001048,S06,2025-05-30 00:00:00,Apparel,1,StyleHub,East,30.95,66.11,59,4.42,85.08
T001248,S24,01/12/2025,Home,2,BudgetSource,West,42.05,76.97,58,4.1,110.82
T001934,S24,17-Feb-2025,beauty,2,GlowWorks,West, 15.64 ,37.66,52,5.61,193.18
T001091,S11,2025-02-26 00:00:00,Apparel,1,StyleHub,South,nan,64.6,73,3.33,64.42
T002645,S26,2025-03-11 00:00:00,Beauty,1,GlowWorks,West,17.95,40.24,17,4.16,110.43
T000021,S11,2025-06-26 00:00:00,Clothing,1,StyleHub,South, 23.84 ,46.01,122,4.51,108.03
T001068,S29,2025-05-04 00:00:00,Sports,1,ActivePro,West,56.19,106.75,56,4.76,127.85
T000589,S20,2025-03-04 00:00:00,Sports,2,ActivePro,South,47.48,98.54 CAD,147,3.55,68.61
T000661,S26,2025-02-14 00:00:00,Beauty,3,GlowWorks,West,$16.23,41.68,41,3.97,101.53
T001969,S18,2025-04-23 00:00:00,Clothing,5,StyleHub,West,25.73,$59.38,10,3.99,126.34
T002194,S26,2025-01-07 00:00:00,Grocery,2,FreshFarm,West,6.73,10.3,53,4.57,107.44
T000839,S14,2025-05-08 00:00:00,Sports,2,ActivePro,West,54.29,94.67,32,2.62,74.57
T002318,S04,2025-01-20 00:00:00,apparel,1,STYLEHUB,East,29.28,57.21,nan,3.91,97.78
T001171,S27,19-Feb-2025,Home,2,BudgetSource,West,40.63,73.8,29,4.07,110.66
T000625,S18,2025-01-31 00:00:00,Home Goods,3,BudgetSource,West,43.95,82.64,64,4.63,$116.06
T001378,S24,2025-02-30,Home,1,BudgetSource,West,50.75,94.71,25,4.51,145.71
T000393,S04,2025-04-10 00:00:00,Grocery,1,FreshFarm,East,7.87,11.98,147,4.03,81.70
T000441,S02,2025-01-26 00:00:00,Grocery,2,FreshFarm,South,7.53 CAD,11.9,108,3.73,103.87
T002729,S25,2025-01-27 00:00:00,beauty,3,GlowWorks,West,18.39,43.9,57,5.07,157.23
T001975,S19,2025-02-15 00:00:00,Apparel,0,StyleHub,South,24.78,50.99 CAD,34,6.34,177.97
T001678,S30,2025-02-28 00:00:00,Apparel,7,StyleHub,West,26.34,56.73,59,6.38,196.06
T002934,S09,2025-04-12 00:00:00,Home,4,BudgetSource,East,43.85,76.34,119,4.3,113.16
T002912,S09,2025-02-05 00:00:00,Electronics,3,NorthStar,East,221.04,264.54,147,4.4,102.13
T002574,S24,2025-06-27 00:00:00,Sports,2,ActivePro,West,63.75,126.46,20,3.8,99.81
T001299,S12,2025-06-03 00:00:00,Apparel,1,StyleHub,South,26.04,56.46,139,2.61,51.39
T000745,S30,2025-06-02 00:00:00,Sports,2,ActivePro,West,41.73,79.08,35,4.53,116.97
T001337,S22,2025-05-07 00:00:00,Electronics,3,NorthStar,South,244.41,325.53,90,4.59,127.08
T000274,S03,2025-04-21 00:00:00,Apparel,3,StyleHub,North,28.39,56.32,57,4.63,$136.02
T002305,S22,2025-04-10 00:00:00,Electronics,5,NorthStar,South,256.06,$326.69,62,4.34,99.34
T002655,S10,2025-01-09 00:00:00,Clothing,5,Style Hub,South,27.22,57.87,94,3.25,87.52
T002825,S20,2025-06-18 00:00:00,Home,7,BudgetSource,South,55.51,106.56,53,5.34,151.03
T000104, S24 ,2025-03-12 00:00:00,APPAREL,7,StyleHub,West,27.68,52.89,8,4.34,118.39
T000632,S26,2025-04-07 00:00:00,Electronics,1,NorthStar,West,239.79,335.47,40,4.74,108.59
T002396,S30,2025-04-03 00:00:00,Electronics,1,NorthStar,West,275.92,320.48,3,6.0,162.71
T002064,S04,02/14/2025,Electronics,3,NorthStar,East,266.51,333.38,123,5.03,115.55
T001764,S03,2025-06-18 00:00:00,Electronics,2,NorthStar,North,274.76,401.0,75,5.95,$120.13
T001869,S28,2025-02-06 00:00:00,GROCERIES,2,FreshFarm,West,7.83 CAD,11.91,51,5.27,186.45
T000054,S08,2025-06-07 00:00:00,Sports,1,ActivePro,South,52.5,104.7,77,5.31,135.64
T000025,S13,2025-02-03 00:00:00,Electronics,4,NorthStar,East,180.21,241.65,48,5.01,140.99
T002980,S29,04/16/2025,Sports,2,ActivePro,West,55.56,99.45,16,4.68,133.48
T000483,S09,2025-03-01 00:00:00,Grocery,2,FreshFarm,East,7.78,11.84,98,3.28,69.84
T001659,S11,2025-01-19 00:00:00,Apparel,5,StyleHub,South,21.66,48.85,84,4.5,100.69
T002018,S09,2025-04-09 00:00:00,Electronics,3,NorthStar,East,240.35,302.90,45,4.58,129.4
T001642,S01,2025-02-15 00:00:00,Beauty,4,GlowWorks,East,16.41,42.13 CAD,unknown,5.37,142.60
T002271,S08,2025-02-20 00:00:00,Grocery,2,FreshFarm,South,7.64,12.04,149,4.3,122.72
T001786,S27,2025-01-17 00:00:00,Grocery,2,FreshFarm,West,8.05,11.72,unknown,4.16,116.91
T000268,S28,2025-03-10 00:00:00,Grocery,5,FreshFarm,West,8.5,12.75 CAD,13,4.15,107.17
T001817,S03,2025-05-09 00:00:00,Home,1,BudgetSource,North,31.79,56.69,125,3.38,95.62
T002485,S24,2025-01-23 00:00:00,Beauty,2,GlowWorks,West,19.07,47.26,56,2.96,99.6
T000460,S22,2025-04-14 00:00:00,Sports,5,ActivePro,South,61.21 CAD,115.74,125,3.02,74.0
T002003,S21,2025-02-23 00:00:00,Beauty,2,GlowWorks,North,14.76,31.67,29,5.6,143.19
T002441,S05,2025-03-04 00:00:00,Apparel,4,StyleHub,East,31.01,64.88,86,5.05,140.83
T003000,S29,2025-06-14 00:00:00,Sports,4,ActivePro,West,51.57,94.24,3,4.75,122.63
T000044,S08,2025-02-06 00:00:00,Clothing,2,StyleHub,South,24.18,50.68,49,4.13,117.48
T001564,S08,2025-03-04 00:00:00,Electronics,1,NorthStar,South,228.99,288.91,38,4.59,137.32
T001739,S26,2025-06-09 00:00:00,Beauty,7,GlowWorks,West,20.83,49.01,18,4.43,110.65 CAD
T000473,S25,2025-04-17 00:00:00,Grocery,5,FreshFarm,West,8.79,14.3,38,4.16,131.17
T001674,S25,2025-01-17 00:00:00,Apparel,2,StyleHub,West,24.86,53.94,40,5.52,131.06
T002714,S09,2025-01-18 00:00:00,Beauty,1,GlowWorks,East,16.92,30.56,156,5.53,137.83
T001739,S26,2025-06-09 00:00:00,Beauty,7,GlowWorks,West,20.83,49.01,18,4.43,110.65 CAD
T001213,S09,2025-05-19 00:00:00,Sports,1,ActivePro,East,48.03,97.44,109,6.29,157.18
T000524,S12,2025-03-17 00:00:00,Grocery,3,FreshFarm,South,7.34,11.59,70,3.66,87.2
T001563,S19,15-Apr-2025,Grocery,4,freshfarm,South,6.98,10.65,106,4.89,153.17
T001362,S15,2025-01-02 00:00:00,Beauty,4,GlowWorks,East,21.02,47.44,128,3.4,$84.32
T001980,S20,2025-03-16 00:00:00,Apparel,4,StyleHub,South,32.78,66.47,155,5.91,159.28
T000028,S03,2025-05-31 00:00:00,Beauty,5,GlowWorks,North,$18.73,40.34,103,4.49,104.27
T001592,S26,2025-05-08 00:00:00,Sports,1,ActivePro,West,51.22,$92.29,40,6.32,175.66 CAD
T002970,S18,2025-01-18 00:00:00,Grocery,2,FreshFarm,West,7.81,12.51,2,3.59,125.58
T001397,S22,2025-04-10 00:00:00,Electronics,2,NorthStar,South,241.53,316.17,91,5.24,138.14
T001429,S25,2025-02-01 00:00:00,Grocery,5,FreshFarm,West,8.72,13.83,40,3.19,74.17
T002400,S13,2025-03-18 00:00:00,Home,1,BudgetSource,East,40.43,74.28,20,3.06,66.88
T002357,S01,2025-01-19 00:00:00,Electronics,3,NorthStar,East,218.82,284.74,95,4.18,105.94
T000570,Store-05,2025-03-18 00:00:00,Home,6,BudgetSource,East,42.96,83.97,94,3.35,80.87
T000472,S05,2025-05-02 00:00:00,Grocery,1,freshfarm,East,9.08,15.06,68,5.11,136.91 CAD
T000055,S11,2025-04-08 00:00:00,Electronics,unknown,NorthStar,South,274.01,376.47,93,4.41,114.09
T002899,S24,2025-01-19 00:00:00,Electronics,2,NorthStar,West,215.58 CAD,291.78,38,6.4,152.31
T002122,S25,04/19/2025,Home,5,BudgetSource,West,42.32,74.73,21,4.61,129.32
T002419,Store-06,2025-02-22 00:00:00,Beauty,6,GLOWWORKS,East,18.72,41.17,125,5.24,124.14
T001328,S01,2025-03-10 00:00:00,Sports,8,ActivePro,East,44.31,87.27,107,4.44,102.99
T000045,S30,2025-04-06 00:00:00,Electronics,6,NorthStar,West,224.23,265.75,35,6.76,216.25
T001370,S14,2025-06-07 00:00:00,Home,2,BudgetSource,West,$42.79,77.97,18,3.65,95.33
T000630,S27,2025-01-06 00:00:00,Sports,5,ActivePro,West, 55.46 ,$107.31,35,5.57,163.81
T000239,16,2025-02-30,Electronics,4,NorthStar,South,243.46,311.08,24,5.66,131.41
T002861, store_17 ,04/17/2025,Home,1,BudgetSource,North,41.58,$72.43,unknown,4.42,119.97
T001478,S20,2025-01-30 00:00:00,Grocery,1,FreshFarm,South,8.63,12.11,141,5.47,127.86 CAD
T002206,S16,2025-01-15 00:00:00,Grocery,1,FreshFarm,South,8.52 CAD,13.95,69,3.78,88.05
T000102,S29,29-Mar-2025,Apparel,3,StyleHub,West,25.4,49.88,58,4.47,$142.37
T002129,S30,2025-05-05 00:00:00,Electronics,2,NorthStar,West,281.22,339.32,21,3.82,116.01
T000358,S16,2025-05-09 00:00:00,Home,3,BudgetSource,South,43.18,91.56,151,4.71,105.65
T000425,S10,2025-03-23 00:00:00,Grocery,1,Fresh Farm,South,7.24 CAD,10.64,121,4.13,114.26
T001444,S11,2025-05-03 00:00:00,Home,5,BudgetSource,South,49.67,95.59,107,6.45,160.46
T001182,S03,2025-03-07 00:00:00,Grocery,7,FreshFarm,North,8.79 CAD,14.02,45,4.66,95.01
T000704,S02,2025-02-30,Home,2,BudgetSource,South,45.99,90.87,24,4.06,92.65
