transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,cogs,gross_profit
T000124,S19,2025-04-10,Grocery,2.0,FreshFarm,South,6.63,10.67,52.0,3.04,87.93,21.34,13.26,-79.85000000000001
T001778,S10,2025-02-23,Sports,4.0,ActivePro,South,56.25,106.49,98.0,3.8,90.23,425.96,225.0,110.72999999999998
T000085,S11,2025-03-29,Electronics,1.0,NorthStar,South,253.99,335.37,68.0,4.12,110.02,335.37,253.99,-28.64
T002791,S03,2025-04-19,Electronics,1.0,NorthStar,North,263.04,370.69,88.0,4.64,117.38,370.69,263.04,-9.730000000000018
T002010,S26,2025-06-02,Clothing,2.0,StyleHub,West,25.94,58.76,41.0,4.17,124.12,117.52,51.88,-58.48000000000002
T000730,S16,2025-05-23,Clothing,2.0,StyleHub,South,27.26,57.11,15.0,5.77,189.09,114.22,54.52,-129.39000000000001
T002621,S04,2025-01-26,Home Goods,5.0,BudgetSource,East,35.71,56.93,29.0,4.81,126.34,284.65,178.55,-20.240000000000038
T000223,S11,2025-02-25,Grocery,2.0,FreshFarm,South,7.29,12.12,57.0,5.17,138.58,24.24,14.58,-128.92000000000002
T001147,S20,2025-01-03,Grocery,1.0,FreshFarm,South,9.18,13.12,92.0,4.79,117.83,13.12,9.18,-113.89
T002384,S18,2025-01-21,Sports,2.0,ActivePro,West,60.74,123.88,63.0,5.34,154.9,247.76,121.48,-28.62000000000002
T001211,S20,2025-02-04,Clothing,2.0,StyleHub,South,33.33,67.01,74.0,5.22,106.48,134.02,66.66,-39.11999999999999
T000298,S07,2025-04-12,Electronics,4.0,NorthStar,North,229.72,299.15,87.0,6.62,156.92,1196.6,918.88,120.79999999999993
T002011,S26,2025-05-12,Grocery,6.0,FreshFarm,West,6.5,9.67,40.0,4.53,120.79,58.019999999999996,39.0,-101.77000000000001
T000232,S28,2025-03-01,Electronics,1.0,NorthStar,West,217.33,307.77,3.0,2.42,79.81,307.77,217.33,10.629999999999967
T000359,S28,2025-06-03,Clothing,1.0,StyleHub,West,24.61,51.61,16.0,3.15,95.27,51.61,24.61,-68.27
T002294,S29,2025-02-03,Sports,3.0,ActivePro,West,56.75,109.02,35.0,3.52,83.79,327.06,170.25,73.02
T000438,S17,2025-05-23,Home Goods,2.0,BudgetSource,North,44.15,86.57,52.0,5.11,113.5,173.14,88.3,-28.66000000000001
T001699,S26,2025-06-12,Electronics,3.0,NorthStar,West,242.17,337.71,9.0,6.55,201.18,1013.1299999999999,726.51,85.43999999999988
T001570,S05,2025-06-14,Home Goods,1.0,BudgetSource,East,55.43,98.7,149.0,3.28,94.7,98.7,55.43,-51.43
T001228,S24,2025-06-21,Electronics,2.0,NorthStar,West,233.27,322.71,22.0,3.41,80.55,645.42,466.54,98.32999999999994
T000858,S05,2025-06-23,Grocery,3.0,FreshFarm,East,7.09,10.82,145.0,5.25,129.13,32.46,21.27,-117.94
T000535,S11,2025-03-31,Grocery,2.0,FreshFarm,South,8.55,12.46,138.0,5.62,135.67,24.92,17.1,-127.85
T002999,S06,2025-02-24,Clothing,3.0,StyleHub,East,29.62,59.65,115.0,6.05,147.2,178.95,88.86,-57.11
T001996,S20,2025-06-14,Grocery,8.0,FreshFarm,South,7.76,12.56,89.0,3.29,90.42,100.48,62.08,-52.019999999999996
T002658,S20,2025-02-06,Electronics,1.0,NorthStar,South,252.02,345.3,15.0,6.06,133.9,345.3,252.02,-40.620000000000005
T002346,S17,2025-05-19,Electronics,4.0,NorthStar,North,248.43,342.64,19.0,5.91,183.28,1370.56,993.72,193.55999999999992
T000211,S30,2025-01-23,Clothing,2.0,StyleHub,West,25.18,55.0,44.0,6.02,172.84,110.0,50.36,-113.2
T000715,S23,2025-04-08,Sports,3.0,ActivePro,South,53.77,102.27,84.0,6.75,148.61,306.81,161.31,-3.1100000000000136
T000576,S07,2025-06-22,Home Goods,3.0,BudgetSource,North,50.52,94.99,139.0,5.71,127.31,284.96999999999997,151.56,6.099999999999966
T001146,S20,2025-03-14,Sports,2.0,ActivePro,South,56.56,108.37,89.0,3.94,107.88,216.74,113.12,-4.259999999999991
T001097,S15,2025-03-23,Beauty,1.0,GlowWorks,East,16.04,38.02,102.0,4.04,117.7,38.02,16.04,-95.72
T002317,S27,2025-06-25,Electronics,1.0,NorthStar,West,261.42,352.28,18.0,4.15,106.18,352.28,261.42,-15.32000000000005
T001886,S18,2025-01-16,Sports,3.0,ActivePro,West,52.21,100.07,45.0,3.15,104.5,300.21,156.63,39.079999999999984
T000060,S06,2025-06-14,Clothing,4.0,StyleHub,East,32.68,67.94,64.0,5.0,125.05,271.76,130.72,15.989999999999995
T001178,S26,2025-05-25,Home Goods,1.0,BudgetSource,West,42.33,70.13,0.0,6.09,242.74,70.13,42.33,-214.94
T002276,S04,2025-01-06,Electronics,7.0,NorthStar,East,238.36,313.43,124.0,3.96,105.9,2194.01,1668.52,419.59000000000026
T000729,S06,2025-03-26,Electronics,3.0,NorthStar,East,225.67,296.62,53.0,4.3,97.18,889.86,677.01,115.67000000000002
T001447,S11,2025-06-19,Electronics,3.0,NorthStar,South,271.72,364.03,98.0,4.65,133.28,1092.09,815.1600000000001,143.64999999999984
T000706,S22,2025-02-12,Electronics,1.0,NorthStar,South,254.51,365.28,131.0,5.07,132.95,365.28,254.51,-22.180000000000007
T000017,S27,2025-01-06,Electronics,4.0,NorthStar,West,193.73,226.6,3.0,4.06,127.62,906.4,774.92,3.8600000000000136
T002335,S30,2025-05-01,Grocery,2.0,FreshFarm,West,9.38,15.15,56.0,4.72,123.89,30.3,18.76,-112.35
T002553,S25,2025-04-21,Home Goods,2.0,BudgetSource,West,49.53,87.1,54.0,5.58,175.18,174.2,99.06,-100.04000000000002
T002516,S29,2025-04-06,Home Goods,1.0,BudgetSource,West,44.3,82.31,50.0,4.24,110.99,82.31,44.3,-72.97999999999999
T002960,S17,2025-02-02,Home Goods,2.0,BudgetSource,North,41.48,73.68,111.0,4.06,81.37,147.36,82.96,-16.969999999999985
T002427,S30,2025-05-19,Home Goods,2.0,BudgetSource,West,46.96,86.33,39.0,4.42,122.26,172.66,93.92,-43.52000000000001
T001025,S15,2025-05-31,Beauty,1.0,GlowWorks,East,14.67,34.49,111.0,3.19,83.75,34.49,14.67,-63.93
T000888,S10,2025-06-08,Sports,2.0,ActivePro,South,57.28,119.59,138.0,4.96,111.92,239.18,114.56,12.700000000000003
T002789,S20,2025-05-04,Sports,5.0,ActivePro,South,72.44,134.58,57.0,4.04,103.8,672.9000000000001,362.2,206.9000000000001
T000380,S21,2025-02-27,Beauty,2.0,GlowWorks,North,16.91,39.25,112.0,3.59,66.66,78.5,33.82,-21.979999999999997
T002945,S29,2025-05-31,Grocery,2.0,FreshFarm,West,8.4,12.92,51.0,4.66,136.71,25.84,16.8,-127.67000000000002
T002519,S05,2025-05-15,Beauty,1.0,GlowWorks,East,18.55,43.12,78.0,6.19,156.35,43.12,18.55,-131.78
T001740,S14,2025-01-10,Electronics,3.0,NorthStar,West,246.07,325.0,42.0,3.59,123.13,975.0,738.21,113.65999999999997
T001889,S26,2025-04-04,Sports,2.0,ActivePro,West,57.31,120.67,54.0,5.1,166.9,241.34,114.62,-40.18000000000001
T001029,S07,2025-03-28,Electronics,1.0,NorthStar,North,258.18,351.71,127.0,3.44,89.28,351.71,258.18,4.249999999999972
T001774,S14,2025-01-06,Sports,1.0,ActivePro,West,59.12,110.42,20.0,4.25,143.24,110.42,59.12,-91.94
T001427,S27,2025-06-02,Electronics,2.0,NorthStar,West,285.62,348.43,5.0,5.12,141.83,696.86,571.24,-16.210000000000008
T002693,S20,2025-06-09,Home Goods,2.0,BudgetSource,South,46.52,89.78,96.0,5.02,127.19,179.56,93.04,-40.67
T000853,S24,2025-06-22,Electronics,2.0,NorthStar,West,289.6,415.16,20.0,5.28,121.47,830.32,579.2,129.65
T001367,S23,2025-05-30,Home Goods,1.0,BudgetSource,South,43.44,76.57,34.0,3.98,100.79,76.57,43.44,-67.66000000000001
T000390,S27,2025-02-09,Grocery,2.0,FreshFarm,West,7.06,10.83,64.0,2.97,93.42,21.66,14.12,-85.88
T000776,S27,2025-03-01,Grocery,1.0,FreshFarm,West,7.53,11.85,60.0,4.05,112.6,11.85,7.53,-108.28
T002715,S10,2025-03-10,Home Goods,2.0,BudgetSource,South,41.93,79.18,142.0,4.51,110.31,158.36,83.86,-35.80999999999999
T000197,S08,2025-03-08,Home Goods,3.0,BudgetSource,South,39.96,68.94,61.0,2.77,70.26,206.82,119.88,16.679999999999993
T002591,S28,2025-06-18,Sports,1.0,ActivePro,West,49.1,100.71,24.0,3.92,126.95,100.71,49.1,-75.34
T001253,S29,2025-06-18,Home Goods,2.0,BudgetSource,West,45.82,82.82,19.0,3.13,78.66,165.64,91.64,-4.660000000000011
T000547,S17,2025-05-17,Grocery,2.0,FreshFarm,North,7.82,11.67,67.0,5.09,113.04,23.34,15.64,-105.34
T000159,S27,2025-02-24,Clothing,2.0,StyleHub,West,32.82,73.91,36.0,2.49,78.99,147.82,65.64,3.1899999999999977
T002506,S08,2025-03-05,Grocery,1.0,FreshFarm,South,8.06,12.93,34.0,4.07,102.14,12.93,8.06,-97.27
T000479,S19,2025-06-16,Clothing,7.0,StyleHub,South,27.15,59.08,45.0,5.92,154.7,413.56,190.04999999999998,68.81000000000003
T001247,S23,2025-02-13,Grocery,1.0,FreshFarm,South,8.62,13.0,141.0,4.81,103.11,13.0,8.62,-98.73
T000905,S02,2025-04-24,Clothing,1.0,StyleHub,South,31.18,62.74,134.0,4.87,145.45,62.74,31.18,-113.88999999999999
T001339,S03,2025-01-12,Sports,3.0,ActivePro,North,62.34,112.67,144.0,2.98,93.0,338.01,187.02,57.98999999999998
T002578,S13,2025-04-22,Beauty,4.0,GlowWorks,East,18.35,41.0,27.0,3.63,83.96,164.0,73.4,6.640000000000001
T002037,S21,2025-01-04,Home Goods,4.0,BudgetSource,North,42.72,79.05,75.0,5.34,115.73,316.2,170.88,29.58999999999999
T001584,S05,2025-04-27,Sports,7.0,ActivePro,East,52.41,102.63,41.0,3.24,82.9,718.41,366.87,268.64
T001634,S24,2025-05-19,Sports,6.0,ActivePro,West,53.81,95.14,27.0,2.75,70.08,570.84,322.86,177.90000000000003
T000634,S21,2025-05-21,Grocery,2.0,FreshFarm,North,7.77,12.29,105.0,4.35,133.27,24.58,15.54,-124.23000000000002
T001195,S06,2025-05-21,Grocery,1.0,FreshFarm,East,9.44,13.96,44.0,3.86,92.62,13.96,9.44,-88.10000000000001
T002104,S26,2025-01-27,Beauty,4.0,GlowWorks,West,19.98,47.75,22.0,3.68,113.53,191.0,79.92,-2.450000000000003
T002636,S24,2025-02-14,Sports,2.0,ActivePro,West,55.5,109.48,21.0,2.94,101.59,218.96,111.0,6.3700000000000045
T000048,S13,2025-04-30,Electronics,3.0,NorthStar,East,245.07,348.11,84.0,4.78,106.38,1044.33,735.21,202.7399999999999
T002142,S01,2025-02-10,Beauty,2.0,GlowWorks,East,17.97,40.21,79.0,5.06,106.94,80.42,35.94,-62.459999999999994
T001078,S29,2025-03-24,Home Goods,1.0,BudgetSource,West,49.81,98.15,6.0,4.71,114.91,98.15,49.81,-66.57
T001416,S30,2025-06-18,Home Goods,2.0,BudgetSource,West,37.74,70.78,15.0,3.99,149.07,141.56,75.48,-82.99
T000638,S21,2025-01-13,Beauty,1.0,GlowWorks,North,17.32,36.13,142.0,4.53,138.28,36.13,17.32,-119.47
T001983,S26,2025-02-18,Home Goods,2.0,BudgetSource,West,44.66,89.99,23.0,3.92,102.36,179.98,89.32,-11.700000000000003
T002484,S10,2025-03-11,Electronics,3.0,NorthStar,South,179.35,236.92,103.0,4.76,108.3,710.76,538.05,64.41000000000004
T001811,S13,2025-04-23,Grocery,3.0,FreshFarm,East,7.89,12.54,82.0,3.61,89.8,37.62,23.669999999999998,-75.85
T002043,S01,2025-02-25,Electronics,8.0,NorthStar,East,222.32,299.31,144.0,4.96,145.76,2394.48,1778.56,470.1600000000001
T001046,S01,2025-04-27,Grocery,1.0,FreshFarm,East,8.11,11.73,33.0,4.33,119.01,11.73,8.11,-115.39
T002629,S22,2025-05-26,Electronics,3.0,NorthStar,South,264.4,357.79,84.0,7.15,194.86,1073.3700000000001,793.1999999999999,85.31000000000017
T000609,S12,2025-01-17,Clothing,1.0,StyleHub,South,27.19,61.33,148.0,5.53,153.42,61.33,27.19,-119.27999999999999
T000898,S15,2025-04-16,Sports,1.0,ActivePro,East,59.23,109.8,17.0,4.46,124.81,109.8,59.23,-74.24000000000001
T002503,S14,2025-03-07,Clothing,2.0,StyleHub,West,27.48,54.31,24.0,4.12,114.21,108.62,54.96,-60.54999999999999
T001318,S07,2025-01-20,Electronics,2.0,NorthStar,North,209.96,260.82,59.0,5.81,144.69,521.64,419.92,-42.97000000000003
T000622,S01,2025-05-23,Grocery,3.0,FreshFarm,East,9.15,14.34,41.0,2.59,66.87,43.019999999999996,27.450000000000003,-51.30000000000001
T002159,S11,2025-05-14,Clothing,2.0,StyleHub,South,25.34,57.43,151.0,6.55,153.13,114.86,50.68,-88.94999999999999
T000318,S17,2025-03-14,Clothing,1.0,StyleHub,North,25.7,63.57,107.0,4.75,99.57,63.57,25.7,-61.69999999999999
T001412,S29,2025-01-13,Clothing,3.0,StyleHub,West,26.43,54.91,10.0,4.24,125.43,164.73,79.28999999999999,-39.99000000000001
T002526,S23,2025-04-05,Home Goods,7.0,BudgetSource,South,43.52,77.72,77.0,4.98,117.3,544.04,304.64000000000004,122.09999999999992
T001960,S28,2025-06-06,Clothing,1.0,StyleHub,West,29.07,65.75,0.0,4.81,125.28,65.75,29.07,-88.6
T001069,S04,2025-01-12,Beauty,2.0,GlowWorks,East,20.11,48.16,109.0,5.06,124.82,96.32,40.22,-68.72
T002323,S26,2025-03-30,Sports,1.0,ActivePro,West,52.25,98.86,34.0,2.55,59.58,98.86,52.25,-12.969999999999999
T000162,S27,2025-05-19,Sports,1.0,ActivePro,West,56.27,105.01,30.0,3.34,77.79,105.01,56.27,-29.050000000000004
T002909,S20,2025-06-19,Clothing,5.0,StyleHub,South,34.43,77.78,84.0,3.12,88.49,388.9,172.15,128.26
T002345,S17,2025-02-14,Home Goods,2.0,BudgetSource,North,41.02,77.9,155.0,5.47,135.41,155.8,82.04,-61.64999999999999
T000696,S28,2025-01-22,Electronics,2.0,NorthStar,West,232.12,292.08,19.0,4.07,130.08,584.16,464.24,-10.160000000000053
T002343,S26,2025-04-02,Home Goods,2.0,BudgetSource,West,48.5,89.98,41.0,6.41,171.78,179.96,97.0,-88.82
T002287,S13,2025-04-04,Home Goods,2.0,BudgetSource,East,48.45,91.45,152.0,5.47,138.7,182.9,96.9,-52.69999999999999
T002829,S17,2025-01-11,Beauty,1.0,GlowWorks,North,17.76,37.12,138.0,4.95,114.84,37.12,17.76,-95.48
T000289,S16,2025-05-27,Electronics,2.0,NorthStar,South,237.93,319.57,45.0,6.69,159.0,639.14,475.86,4.279999999999973
T001728,S27,2025-01-01,Grocery,2.0,FreshFarm,West,8.05,12.82,7.0,5.82,145.06,25.64,16.1,-135.52
T001707,S30,2025-05-20,Clothing,7.0,StyleHub,West,38.6,80.73,17.0,4.06,117.77,565.11,270.2,177.14000000000004
T001961,S30,2025-04-18,Grocery,5.0,FreshFarm,West,7.25,11.16,30.0,3.35,115.71,55.8,36.25,-96.16
T001654,S27,2025-03-21,Electronics,2.0,NorthStar,West,243.6,312.83,24.0,3.44,100.03,625.66,487.2,38.42999999999998
T000538,S02,2025-06-16,Electronics,3.0,NorthStar,South,266.03,365.45,47.0,3.98,115.77,1096.35,798.0899999999999,182.49
T002701,S16,2025-03-29,Grocery,1.0,FreshFarm,South,7.65,11.11,86.0,5.72,121.74,11.11,7.65,-118.28
T001090,S21,2025-02-17,Home Goods,2.0,BudgetSource,North,47.94,88.44,71.0,5.31,113.52,176.88,95.88,-32.519999999999996
T001565,S27,2025-01-12,Clothing,3.0,StyleHub,West,29.42,62.21,35.0,3.74,115.2,186.63,88.26,-16.830000000000013
T002001,S27,2025-01-30,Beauty,2.0,GlowWorks,West,13.74,30.77,49.0,4.15,153.09,61.54,27.48,-119.03
T001305,S02,2025-01-25,Clothing,7.0,StyleHub,South,28.16,58.31,96.0,5.04,136.4,408.17,197.12,74.65
T000143,S30,2025-05-16,Sports,2.0,ActivePro,West,50.46,99.55,51.0,4.4,136.11,199.1,100.92,-37.93000000000002
T000233,S21,2025-06-19,Clothing,1.0,StyleHub,North,24.11,48.33,34.0,3.44,81.61,48.33,24.11,-57.39
T002588,S16,2025-03-17,Home Goods,1.0,BudgetSource,South,44.23,83.42,23.0,5.51,94.79,83.42,44.23,-55.6
T000714,S30,2025-05-19,Home Goods,1.0,BudgetSource,West,50.87,94.9,3.0,5.24,147.92,94.9,50.87,-103.88999999999999
T000478,S15,2025-06-18,Clothing,4.0,StyleHub,East,24.37,53.41,60.0,4.53,93.81,213.64,97.48,22.34999999999998
T001884,S22,2025-05-20,Clothing,1.0,StyleHub,South,27.83,54.36,112.0,5.91,155.81,54.36,27.83,-129.28
T000700,S24,2025-02-11,Sports,2.0,ActivePro,West,58.01,110.52,30.0,4.34,131.57,221.04,116.02,-26.549999999999997
T000673,S08,2025-03-28,Electronics,5.0,NorthStar,South,267.49,359.51,52.0,3.57,79.39,1797.55,1337.45,380.7099999999999
T000408,S10,2025-06-18,Clothing,2.0,StyleHub,South,31.1,68.87,122.0,4.56,102.69,137.74,62.2,-27.14999999999999
T002522,S03,2025-06-04,Electronics,2.0,NorthStar,North,287.49,389.14,117.0,3.98,118.48,778.28,574.98,84.81999999999995
T002472,S12,2025-02-01,Beauty,2.0,GlowWorks,South,17.52,41.64,15.0,4.23,115.73,83.28,35.04,-67.49000000000001
T002950,S29,2025-02-03,Electronics,3.0,NorthStar,West,214.28,303.9,38.0,5.99,151.28,911.6999999999999,642.84,117.5799999999999
T001409,S13,2025-03-10,Grocery,8.0,FreshFarm,East,8.32,12.68,64.0,5.26,108.26,101.44,66.56,-73.38000000000001
T002603,S10,2025-03-30,Beauty,2.0,GlowWorks,South,18.11,46.76,102.0,4.42,115.74,93.52,36.22,-58.44
T001804,S02,2025-04-14,Sports,1.0,ActivePro,South,50.21,115.91,62.0,3.85,112.19,115.91,50.21,-46.49000000000001
T000030,S07,2025-04-07,Sports,2.0,ActivePro,North,50.37,96.12,82.0,4.28,120.75,192.24,100.74,-29.249999999999986
T002208,S15,2025-03-10,Clothing,2.0,StyleHub,East,28.29,57.5,75.0,5.98,142.01,115.0,56.58,-83.58999999999999
T000429,S09,2025-03-31,Electronics,1.0,NorthStar,East,267.42,346.94,83.0,6.17,128.45,346.94,267.42,-48.93000000000001
T002380,S06,2025-04-08,Clothing,1.0,StyleHub,East,27.9,59.65,149.0,5.15,140.27,59.65,27.9,-108.52000000000001
T000135,S10,2025-03-07,Beauty,2.0,GlowWorks,South,18.73,42.31,106.0,5.31,138.92,84.62,37.46,-91.75999999999999
T000892,S07,2025-01-08,Electronics,2.0,NorthStar,North,210.54,292.34,87.0,4.04,89.95,584.68,421.08,73.64999999999996
T000744,S26,2025-01-25,Home Goods,3.0,BudgetSource,West,52.0,91.28,42.0,5.35,183.89,273.84000000000003,156.0,-66.04999999999995
T002674,S16,2025-05-09,Electronics,4.0,NorthStar,South,267.35,382.63,69.0,4.05,111.06,1530.52,1069.4,350.0599999999999
T001566,S17,2025-05-27,Sports,1.0,ActivePro,North,54.86,106.69,66.0,3.92,88.97,106.69,54.86,-37.14
T002203,S26,2025-02-21,Electronics,1.0,NorthStar,West,237.67,309.48,37.0,4.81,155.83,309.48,237.67,-84.01999999999998
T002721,S19,2025-03-10,Home Goods,3.0,BudgetSource,South,32.39,61.82,68.0,4.67,119.74,185.46,97.17,-31.44999999999999
T001149,S10,2025-03-30,Electronics,4.0,NorthStar,South,227.03,321.72,82.0,5.15,122.25,1286.88,908.12,256.5100000000001
T002906,S04,2025-06-14,Home Goods,1.0,BudgetSource,East,40.65,74.91,121.0,4.26,89.67,74.91,40.65,-55.410000000000004
T000897,S25,2025-03-15,Home Goods,1.0,BudgetSource,West,32.5,60.5,38.0,4.67,131.47,60.5,32.5,-103.47
T000996,S30,2025-06-28,Clothing,1.0,StyleHub,West,27.66,56.1,1.0,3.93,118.78,56.1,27.66,-90.34
T000963,S16,2025-04-16,Electronics,2.0,NorthStar,South,257.67,330.17,134.0,4.83,127.97,660.34,515.34,17.03
T001295,S19,2025-04-09,Beauty,5.0,GlowWorks,South,21.44,47.83,113.0,3.87,96.01,239.14999999999998,107.2,35.93999999999998
T001752,S19,2025-03-28,Grocery,3.0,FreshFarm,South,8.24,11.62,108.0,5.85,142.51,34.86,24.72,-132.37
T001525,S12,2025-04-02,Sports,2.0,ActivePro,South,51.65,94.37,99.0,4.06,101.88,188.74,103.3,-16.439999999999984
T002244,S01,2025-01-14,Home Goods,9.0,BudgetSource,East,47.84,81.25,42.0,3.89,99.65,731.25,430.56000000000006,201.03999999999994
T000515,S23,2025-04-20,Grocery,2.0,FreshFarm,South,8.99,14.68,81.0,5.86,149.65,29.36,17.98,-138.27
T002708,S08,2025-01-13,Electronics,7.0,NorthStar,South,235.95,315.46,105.0,7.44,200.23,2208.22,1651.6499999999999,356.3399999999999
T000785,S29,2025-04-26,Clothing,1.0,StyleHub,West,31.82,65.59,39.0,5.53,165.38,65.59,31.82,-131.60999999999999
T000031,S16,2025-04-28,Clothing,5.0,StyleHub,South,29.93,59.86,142.0,4.21,90.1,299.3,149.65,59.55000000000001
T002616,S06,2025-06-21,Clothing,2.0,StyleHub,East,28.56,62.57,129.0,4.93,136.71,125.14,57.12,-68.69
T002659,S27,2025-02-24,Electronics,2.0,NorthStar,West,271.0,387.72,0.0,4.74,150.43,775.44,542.0,83.01000000000005
T000973,S05,2025-05-06,Beauty,3.0,GlowWorks,East,17.03,39.63,70.0,3.99,81.78,118.89000000000001,51.09,-13.97999999999999
T002222,S03,2025-06-14,Grocery,1.0,FreshFarm,North,7.14,11.7,107.0,4.1,86.84,11.7,7.14,-82.28
T002904,S30,2025-03-20,Grocery,1.0,FreshFarm,West,8.89,14.84,61.0,6.42,184.72,14.84,8.89,-178.77
T000596,S19,2025-02-06,Beauty,5.0,GlowWorks,South,20.32,40.96,96.0,5.86,161.32,204.8,101.6,-58.119999999999976
T001377,S22,2025-04-02,Clothing,2.0,StyleHub,South,25.1,53.59,85.0,3.34,81.03,107.18,50.2,-24.049999999999997
T002717,S07,2025-05-20,Sports,2.0,ActivePro,North,60.0,106.96,130.0,3.85,67.87,213.92,120.0,26.049999999999983
T000938,S01,2025-04-21,Home Goods,1.0,BudgetSource,East,47.35,83.47,113.0,4.34,133.68,83.47,47.35,-97.56
T002051,S30,2025-02-27,Home Goods,1.0,BudgetSource,West,55.02,102.01,1.0,4.57,136.73,102.01,55.02,-89.73999999999998
T000759,S23,2025-01-10,Sports,5.0,ActivePro,South,50.94,100.01,20.0,2.39,54.3,500.05,254.7,191.05
T002719,S07,2025-03-01,Beauty,2.0,GlowWorks,North,21.63,47.75,157.0,5.36,99.18,95.5,43.26,-46.940000000000005
T000399,S17,2025-01-11,Electronics,4.0,NorthStar,North,211.45,298.91,61.0,5.01,128.01,1195.64,845.8,221.83000000000015
T001372,S08,2025-05-11,Clothing,3.0,StyleHub,South,31.05,65.92,13.0,3.69,97.18,197.76,93.15,7.429999999999978
T000798,S11,2025-05-15,Home Goods,1.0,BudgetSource,South,50.4,93.16,86.0,4.49,109.46,93.16,50.4,-66.69999999999999
T001117,S03,2025-03-22,Clothing,3.0,StyleHub,North,27.82,56.94,56.0,4.27,102.88,170.82,83.46000000000001,-15.52000000000001
T000511,S26,2025-01-15,Home Goods,5.0,BudgetSource,West,36.41,59.94,64.0,4.34,135.33,299.7,182.04999999999998,-17.680000000000007
T002765,S12,2025-01-28,Sports,6.0,ActivePro,South,58.29,117.91,89.0,3.9,97.79,707.46,349.74,259.93
T001340,S14,2025-04-28,Grocery,3.0,FreshFarm,West,8.28,12.3,51.0,3.42,133.2,36.900000000000006,24.839999999999996,-121.13999999999999
T002795,S21,2025-06-13,Clothing,1.0,StyleHub,North,30.64,69.94,135.0,5.33,128.86,69.94,30.64,-89.56000000000002
T000039,S10,2025-06-16,Sports,3.0,ActivePro,South,61.49,109.32,46.0,4.85,127.47,327.96,184.47,16.019999999999982
T001798,S09,2025-06-15,Clothing,2.0,StyleHub,East,26.53,55.66,76.0,3.71,97.14,111.32,53.06,-38.88000000000001
T001333,S14,2025-01-29,Clothing,1.0,StyleHub,West,32.48,67.81,6.0,3.0,89.2,67.81,32.48,-53.87
T002236,S26,2025-01-24,Electronics,6.0,NorthStar,West,242.58,362.49,29.0,5.28,170.14,2174.94,1455.48,549.32
T002668,S24,2025-03-23,Home Goods,1.0,BudgetSource,West,45.92,81.85,13.0,5.11,167.83,81.85,45.92,-131.90000000000003
T000769,S15,2025-01-30,Electronics,1.0,NorthStar,East,257.03,328.45,100.0,4.8,80.4,328.45,257.03,-8.97999999999999
T000566,S20,2025-02-07,Grocery,3.0,FreshFarm,South,8.88,12.99,49.0,3.66,83.42,38.97,26.64,-71.09
T002455,S30,2025-04-12,Clothing,2.0,StyleHub,West,32.53,63.95,62.0,3.9,114.12,127.9,65.06,-51.28
T002291,S05,2025-03-08,Home Goods,1.0,BudgetSource,East,49.19,92.57,21.0,6.07,182.49,92.57,49.19,-139.11
T001951,S28,2025-02-14,Beauty,5.0,GlowWorks,West,16.8,40.28,18.0,3.56,106.8,201.4,84.0,10.600000000000009
T000489,S04,2025-06-22,Sports,4.0,ActivePro,East,61.31,119.65,118.0,3.73,87.02,478.6,245.24,146.34000000000003
T002189,S26,2025-03-21,Electronics,1.0,NorthStar,West,265.56,336.46,23.0,4.48,128.3,336.46,265.56,-57.400000000000034
T000094,S29,2025-05-11,Grocery,2.0,FreshFarm,West,8.12,12.26,62.0,3.86,135.98,24.52,16.24,-127.69999999999999
T000941,S01,2025-05-24,Sports,5.0,ActivePro,East,51.55,104.62,11.0,5.07,128.76,523.1,257.75,136.59000000000003
T001949,S23,2025-03-30,Clothing,2.0,StyleHub,South,29.68,66.06,72.0,3.95,104.32,132.12,59.36,-31.559999999999988
T001810,S20,2025-01-27,Electronics,5.0,NorthStar,South,220.91,312.94,148.0,4.66,104.82,1564.7,1104.55,355.3300000000001
T001964,S18,2025-06-21,Beauty,2.0,GlowWorks,West,19.43,41.78,17.0,4.39,127.27,83.56,38.86,-82.57
T001177,S03,2025-04-16,Grocery,2.0,FreshFarm,North,7.02,10.27,41.0,4.24,99.81,20.54,14.04,-93.31
T000185,S03,2025-02-26,Home Goods,2.0,BudgetSource,North,45.92,88.21,124.0,6.34,107.65,176.42,91.84,-23.07000000000002
T002309,S01,2025-02-23,Beauty,2.0,GlowWorks,East,18.72,43.42,40.0,4.8,130.0,86.84,37.44,-80.6
T002113,S18,2025-06-05,Electronics,3.0,NorthStar,West,297.9,387.05,20.0,4.51,113.35,1161.15,893.6999999999999,154.10000000000016
